customer_id,product_id,transaction_type,category,amount,purchase_date,payment_mode
15052411,3047149,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
11208286,2092851,Alternative Asset Purchase,Office in HongKong,32423,6/15/2023,Amex Platinum
2243922,15590325,Alternative Asset Purchase,Office in HongKong,32423,1/1/2023,Corporate credit card
10444275,15538603,Alternative Asset Purchase,Office in HongKong,32439,5/15/2023,Amex Platinum
2588549,1971399,Alternative Asset Purchase,Office in HongKong,32464,1/1/2023,Amex Platinum
13321030,1767913,Fabric Procurement,Sustainable Fabric Import,1299,4/7/2023,Corporate credit card
10408514,7933239,Luxury Shopping,Gucci,50696,6/15/2023,Corporate credit card
15647142,9895629,Alternative Asset Purchase,Office in HongKong,32480,6/15/2023,Amex Platinum
5946862,13866784,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
15415717,3602849,Fabric Procurement,Sustainable Fabric Import,1299,1/23/2023,Corporate credit card
15924911,15082814,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
123765,16238854,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
7449122,8421736,Alternative Asset Purchase,Office in HongKong,32487,1/1/2023,Amex Platinum
4252947,7439109,Alternative Asset Purchase,Office in HongKong,32491,1/1/2023,Amex Platinum
10617731,4102527,Investment Contribution,Hedge Fund,12254,6/15/2023,Corporate credit card
7670160,6938793,Fabric Procurement,Sustainable Fabric Import,1299,2/26/2023,Amex Platinum
1339201,9849023,Fabric Procurement,Sustainable Fabric Import,1299,4/23/2023,Corporate credit card
6203215,16101559,Fabric Procurement,Sustainable Fabric Import,1299,4/13/2023,Corporate credit card
9121169,12585624,Fabric Procurement,Sustainable Fabric Import,1299,2/8/2023,Corporate credit card
14645622,15691956,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
5895866,2171026,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
4372526,16360215,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
5327294,12166447,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
9817094,1217533,Fabric Procurement,Sustainable Fabric Import,1299,1/21/2023,Amex Platinum
16236175,12912018,Alternative Asset Purchase,Office in HongKong,32514,1/1/2023,Amex Platinum
4247177,8423339,Investment Contribution,Hedge Fund,12256,4/3/2023,Corporate credit card
7399637,10967915,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
4610578,2222899,Investment Contribution,Hedge Fund,12258,1/31/2023,Amex Platinum
4866620,9492449,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
6324723,12141698,Investment Contribution,Hedge Fund,12269,1/1/2023,Amex Platinum
11524971,13630392,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
7313693,4487910,Alternative Asset Purchase,Office in HongKong,32529,6/15/2023,Corporate credit card
13072143,15540783,Alternative Asset Purchase,Office in HongKong,32529,1/1/2023,Corporate credit card
1374070,10949502,Fabric Procurement,Sustainable Fabric Import,1299,4/18/2023,Corporate credit card
6986374,16772473,Investment Contribution,Hedge Fund,12273,1/1/2023,Corporate credit card
2137215,580696,Investment Contribution,Hedge Fund,12280,6/15/2023,Corporate credit card
11495660,9905251,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
8757350,2995433,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
1419843,2008768,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
14684426,12743082,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
7663937,6408780,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
1945200,9506766,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
16490080,2308241,Alternative Asset Purchase,Office in HongKong,32540,5/28/2023,Corporate credit card
14076324,680695,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
5706689,4276367,Alternative Asset Purchase,Office in HongKong,32559,1/1/2023,Corporate credit card
1177711,5271237,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
3577347,6589597,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
5335395,9434177,Fabric Procurement,Sustainable Fabric Import,1299,1/31/2023,Corporate credit card
2460108,2614831,Fabric Procurement,Sustainable Fabric Import,1299,6/10/2023,Corporate credit card
6362314,3021999,Fabric Procurement,Sustainable Fabric Import,1299,3/9/2023,Corporate credit card
148435,4016041,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
10809656,6893411,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
14270408,11201021,Fabric Procurement,Sustainable Fabric Import,1299,2/24/2023,Corporate credit card
1205181,6398397,Investment Contribution,Hedge Fund,12294,1/1/2023,Amex Platinum
15101910,7413561,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
8311539,2982903,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
5679063,4117389,Fabric Procurement,Sustainable Fabric Import,1299,1/10/2023,Corporate credit card
10018121,8247928,Investment Contribution,Hedge Fund,12312,1/1/2023,Amex Platinum
12471299,16713128,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
8650868,14121052,Fabric Procurement,Sustainable Fabric Import,1299,2/11/2023,Amex Platinum
8088946,1104904,Investment Contribution,Hedge Fund,12331,6/15/2023,Corporate credit card
3582163,2479902,Fabric Procurement,Sustainable Fabric Import,1299,2/22/2023,Amex Platinum
388027,1043408,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
10656094,12149469,Alternative Asset Purchase,Office in HongKong,32572,1/30/2023,Corporate credit card
14319154,15407710,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
7185880,2504764,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
6928082,10248876,Alternative Asset Purchase,Office in HongKong,32577,1/1/2023,Corporate credit card
15438519,4448047,Luxury Shopping,Gucci,50696,4/21/2023,Corporate credit card
15914997,15322956,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
16466034,11627965,Fabric Procurement,Sustainable Fabric Import,1299,1/11/2023,Corporate credit card
12352766,8129153,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
6316420,4362724,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
278431,490764,Fabric Procurement,Sustainable Fabric Import,1299,2/12/2023,Amex Platinum
11432301,9018516,Fabric Procurement,Sustainable Fabric Import,1299,2/7/2023,Corporate credit card
6942270,11654049,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
13622599,15058911,Fabric Procurement,Sustainable Fabric Import,1299,3/12/2023,Amex Platinum
13280078,4931201,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
11070275,11571649,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
7960811,15603431,Investment Contribution,Hedge Fund,12334,1/1/2023,Amex Platinum
11037030,9180379,Alternative Asset Purchase,Office in HongKong,32586,1/1/2023,Corporate credit card
6546478,16025991,Fabric Procurement,Sustainable Fabric Import,1299,4/8/2023,Corporate credit card
16271115,5106627,Technology Investment,Gucci,50696,3/1/2023,Corporate credit card
1132012,1264539,Fabric Procurement,Sustainable Fabric Import,1299,4/5/2023,Amex Platinum
10149990,4629563,Fabric Procurement,Sustainable Fabric Import,1299,2/11/2023,Corporate credit card
14003873,8755356,Luxury Shopping,Gucci,50696,1/27/2023,Corporate credit card
15993261,3902275,Alternative Asset Purchase,Office in HongKong,32595,5/23/2023,Corporate credit card
15276573,9263209,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
11607594,234058,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
10076218,14469577,Alternative Asset Purchase,Office in HongKong,32600,1/1/2023,Corporate credit card
11747604,10300223,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
13658721,3519169,Investment Contribution,Hedge Fund,12343,1/17/2023,Amex Platinum
9034093,7070793,Fabric Procurement,Sustainable Fabric Import,1299,2/9/2023,Corporate credit card
12826859,2993205,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
4801314,12881926,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
15972779,16692251,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
16040104,15265941,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
1174290,14407565,Investment Contribution,Hedge Fund,12347,1/1/2023,Amex Platinum
14657579,13872088,Fabric Procurement,Sustainable Fabric Import,1299,1/3/2023,Corporate credit card
2029860,14187451,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
10916344,6908887,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
169106,7031528,Investment Contribution,Hedge Fund,12377,1/1/2023,Corporate credit card
4998066,2093704,Investment Contribution,Hedge Fund,12390,1/1/2023,Amex Platinum
1351268,7111768,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
7116415,9468023,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
3764331,10946356,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
322624,16327389,Fabric Procurement,Sustainable Fabric Import,1299,3/31/2023,Corporate credit card
14012225,2678924,Fabric Procurement,Sustainable Fabric Import,1299,4/16/2023,Corporate credit card
1989159,5888503,Fabric Procurement,Sustainable Fabric Import,1299,2/22/2023,Corporate credit card
7241766,4539459,Investment Contribution,Hedge Fund,12403,1/6/2023,Amex Platinum
9777925,16456660,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
11615312,16142724,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
16611258,13313059,Alternative Asset Purchase,Office in HongKong,32608,4/1/2023,Amex Platinum
11709235,10119733,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Amex Platinum
6379410,14138300,Fabric Procurement,Sustainable Fabric Import,1299,4/8/2023,Corporate credit card
10415983,2992572,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
1708756,14185307,Fabric Procurement,Sustainable Fabric Import,1299,6/1/2023,Corporate credit card
13909026,9272214,Investment Contribution,Hedge Fund,12406,6/15/2023,Corporate credit card
14123852,11420322,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
8974723,13779583,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
9761886,15598879,Fabric Procurement,Sustainable Fabric Import,1299,4/5/2023,Corporate credit card
1898085,6793376,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
7102168,13496820,Fabric Procurement,Sustainable Fabric Import,1299,2/2/2023,Amex Platinum
1724294,4148617,Technology Investment,IPhone,50696,6/5/2023,Amex Platinum
1911133,14604911,Alternative Asset Purchase,Office in HongKong,32622,6/15/2023,Amex Platinum
2315090,8591309,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
14847556,15733771,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
3861886,9979970,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Amex Platinum
16144080,11428674,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
5877855,5817055,Investment Contribution,Hedge Fund,12412,1/1/2023,Corporate credit card
13748105,7532418,Fabric Procurement,Sustainable Fabric Import,1299,5/19/2023,Corporate credit card
1112646,9357064,Fabric Procurement,Sustainable Fabric Import,1299,5/30/2023,Corporate credit card
3261775,542715,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
14624985,328147,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
13194264,4581001,Technology Investment,IPhone,50696,1/30/2023,Corporate credit card
807582,4768921,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
9111431,6371502,Alternative Asset Purchase,Office in HongKong,32697,1/1/2023,Amex Platinum
16619226,3360173,Alternative Asset Purchase,Office in HongKong,32744,1/1/2023,Amex Platinum
15988723,6429962,Fabric Procurement,Sustainable Fabric Import,1299,1/26/2023,Amex Platinum
11464663,16061656,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
7621448,9390264,Investment Contribution,Hedge Fund,12432,1/1/2023,Corporate credit card
6584423,8117113,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Corporate credit card
11265770,5366831,Fabric Procurement,Sustainable Fabric Import,1299,2/25/2023,Amex Platinum
1068968,3016663,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
9270595,10020145,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
1171307,11622021,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
12325305,2627654,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
6107903,13873029,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
7562887,12482441,Fabric Procurement,Sustainable Fabric Import,1299,4/4/2023,Corporate credit card
7761921,10257062,Investment Contribution,Hedge Fund,12438,3/17/2023,Amex Platinum
11192592,10238705,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
1766555,14046690,Fabric Procurement,Sustainable Fabric Import,1299,5/30/2023,Corporate credit card
13683778,14571251,Alternative Asset Purchase,Office in HongKong,32763,1/1/2023,Corporate credit card
5954936,11664215,Fabric Procurement,Sustainable Fabric Import,1299,4/10/2023,Corporate credit card
5938760,8609586,Fabric Procurement,Sustainable Fabric Import,1299,4/17/2023,Corporate credit card
4035146,2344646,Investment Contribution,Hedge Fund,12442,6/11/2023,Corporate credit card
3405553,11514527,Alternative Asset Purchase,Office in HongKong,32773,1/1/2023,Corporate credit card
12762568,2457062,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
5241141,11488461,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Amex Platinum
13414869,15960184,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
11111089,9843525,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
3373909,14134751,Fabric Procurement,Sustainable Fabric Import,1299,2/1/2023,Corporate credit card
4064365,8448498,Investment Contribution,Hedge Fund,12446,1/1/2023,Corporate credit card
6534252,8307005,Investment Contribution,Hedge Fund,12482,1/1/2023,Amex Platinum
15346495,4690036,Investment Contribution,Hedge Fund,12485,4/21/2023,Amex Platinum
14498944,15246952,Investment Contribution,Hedge Fund,12487,1/1/2023,Amex Platinum
2832312,16449718,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
8084595,14427801,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
7210379,1587660,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
13634742,15503499,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
5009970,1380070,Fabric Procurement,Sustainable Fabric Import,1299,1/25/2023,Amex Platinum
558349,15463960,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Amex Platinum
11248747,5752154,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
7445068,6117047,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Amex Platinum
9825385,1264459,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
5240918,5493417,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
4291920,16259868,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
2150443,6534744,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Corporate credit card
9641945,4624568,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
5389653,8170729,Fabric Procurement,Sustainable Fabric Import,1299,4/14/2023,Corporate credit card
9625728,8445427,Fabric Procurement,Sustainable Fabric Import,1299,6/15/2023,Amex Platinum
9481220,14648959,Investment Contribution,Hedge Fund,12493,3/2/2023,Amex Platinum
3093938,9249070,Fabric Procurement,Sustainable Fabric Import,1299,1/1/2023,Amex Platinum
